"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1038838674954305536",2018-09-09 17:16:55,"2400260346","contrapuntovzla","@EmperitaT #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837601099231241",2018-09-09 17:12:39,"2400260346","contrapuntovzla","@Carlitampa #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038837115868590082",2018-09-09 17:10:43,"2400260346","contrapuntovzla","@jairo800 @nakamartinez #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837191936491521",2018-09-09 17:11:01,"2400260346","contrapuntovzla","@armaspadron #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038829525751287808",2018-09-09 16:40:34,"2400260346","contrapuntovzla","#AHORA También los aeropuertos de Maiquetía se quedaron #SinLuz, vía @Gbastidas https://t.co/XPpe5e1PmH https://t.co/VBkNS8doqs","Twitter for iPhone",FALSE,FALSE,3,11
"1038837145241366530",2018-09-09 17:10:50,"2400260346","contrapuntovzla","@Isis_zp #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837384207577088",2018-09-09 17:11:47,"2400260346","contrapuntovzla","@Isis_zp #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838912624590848",2018-09-09 17:17:52,"2400260346","contrapuntovzla","@RogelioTecnico #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837306503950336",2018-09-09 17:11:29,"2400260346","contrapuntovzla","@atassino #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038834018651922432",2018-09-09 16:58:25,"2400260346","contrapuntovzla","#SinLuz estuvo la Gran Caracas por aproximadamente 30 minutos, en una jornada marcada por ausencia del servicio de agua en 5 municipios #9Sep https://t.co/XPpe5e1PmH https://t.co/aYgO85ZdzR","Twitter for iPhone",FALSE,FALSE,4,13
